"Matricula","Periodo","Media_Int","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Situacao","Discreta","P1","P2","Grafos","TC","Eda","IC","GI","Leda","LP1","LP2"
"B10300",2002.2,79,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,79,0,0,0,0,0,0,0
"B10300",2002.2,84,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,84,0,0,0,0,0,0,0,0
"B10300",2002.2,91,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,91
"B10300",2003.1,61,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,61,0,0,0,0,0,0
"B10300",2003.1,61,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,61,0,0,0
"B10300",2003.1,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B10300",2003.1,70,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,70,0,0
"B10304",2007.2,26,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,26,0,0,0,0,0,0,0,0,0
"B10304",2007.2,38,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,38,0
"B10304",2007.2,72,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,72,0,0,0,0
"B10304",2008.1,14,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",14,0,0,0,0,0,0,0,0,0,0
"B10304",2008.1,75,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,75,0
"B10304",2008.1,76,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,76,0,0,0,0,0,0,0,0,0
"B10304",2008.2,54,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",54,0,0,0,0,0,0,0,0,0,0
"B10304",2008.2,76,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,76,0,0,0,0,0,0,0
"B10304",2008.2,82,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,82,0,0,0,0,0,0,0,0
"B10304",2008.2,96,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,96
"B10304",2009.1,46,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,46,0,0,0,0,0
"B10304",2009.1,69,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,69,0,0,0,0,0,0
"B10304",2009.1,70,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,70,0,0
"B10304",2009.1,86,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,86,0,0,0
"B10304",2009.2,57,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,57,0,0,0,0,0
"B10305",2004.2,50,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,50,0,0,0,0,0,0,0,0,0
"B10305",2004.2,50,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,50,0
"B10305",2004.2,78,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,78,0,0,0,0
"B10305",2005.1,54,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,54,0,0,0,0,0,0,0,0
"B10305",2005.1,56,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,56,0,0,0,0,0,0,0
"B10305",2005.1,66,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",66,0,0,0,0,0,0,0,0,0,0
"B10305",2005.1,81,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,81
"B10305",2005.2,71,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,71,0,0,0,0,0,0
"B10305",2005.2,79,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,79,0,0,0,0,0
"B10305",2005.2,85,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,85,0,0,0
"B10305",2005.2,85,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,85,0,0
"B10307",2002.2,67,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,67,0,0,0,0,0,0,0,0,0
"B10307",2002.2,79,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,79,0
"B10307",2002.2,89,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,89,0,0,0,0
"B10307",2003.1,57,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,57,0,0,0,0,0,0,0
"B10307",2003.1,70,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,70,0,0,0,0,0,0,0,0
"B10307",2003.1,83,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,83
"B10307",2003.2,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B10307",2003.2,73,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,73,0,0,0,0,0,0
"B10307",2003.2,79,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,79,0,0
"B10307",2003.2,93,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,93,0,0,0
"B10309",2003.2,50,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,50,0
"B10309",2003.2,63,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,63,0,0,0,0,0,0,0,0,0
"B10309",2003.2,77,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,77,0,0,0,0
"B10309",2004.1,50,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",50,0,0,0,0,0,0,0,0,0,0
"B10309",2004.1,51,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,51,0,0,0,0,0,0,0
"B10309",2004.1,55,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,55,0,0,0,0,0,0,0,0
"B10309",2004.1,77,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,77
"B10309",2004.2,50,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,50,0,0,0,0,0,0
"B10309",2004.2,51,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,51,0,0,0,0,0
"B10309",2004.2,57,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,57,0,0
"B10309",2004.2,80,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,80,0,0,0
"B1032",2009.1,27,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,27,0
"B1032",2009.1,38,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,38,0,0,0,0,0,0,0,0,0
"B1032",2009.1,71,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,71,0,0,0,0
"B1032",2009.2,57,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",57,0,0,0,0,0,0,0,0,0,0
"B1032",2009.2,72,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,72,0
"B1032",2009.2,83,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,83,0,0,0,0,0,0,0,0,0
"B1032",2010.1,27,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,27
"B1032",2010.1,59,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,59,0,0,0,0,0,0,0
"B1032",2010.1,63,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,63,0,0,0,0,0,0,0,0
"B1032",2010.2,32,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,32
"B1032",2011.1,15,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,15,0,0,0,0,0,0
"B1032",2011.1,34,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,34
"B1033",2013.1,58,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,58,0,0,0,0,0,0,0,0,0
"B1033",2013.1,58,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,58,0
"B1033",2013.1,72,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,72,0,0,0,0
"B1033",2013.2,45,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",45,0,0,0,0,0,0,0,0,0,0
"B1033",2013.2,51,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,51,0,0,0,0,0,0,0
"B1033",2013.2,52,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,52,0,0,0,0,0,0,0,0
"B1033",2013.2,55,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,55
"B1033",2014.1,0,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1033",2014.1,0,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1033",2014.1,0,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1033",2014.1,65,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",65,0,0,0,0,0,0,0,0,0,0
"B1033",2014.1,79,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,79,0,0,0
"B1034",2010.2,71,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,71,0,0,0,0
"B1034",2010.2,84,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,84,0,0,0,0,0,0,0,0,0
"B1034",2010.2,87,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,87,0
"B1034",2011.1,70,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",70,0,0,0,0,0,0,0,0,0,0
"B1034",2011.1,70,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,70,0,0,0,0,0,0,0,0
"B1034",2011.1,73,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,73
"B1034",2011.1,84,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,84,0,0,0,0,0,0,0
"B1034",2011.2,51,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,51,0,0
"B1034",2011.2,53,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,53,0,0,0,0,0,0
"B1034",2011.2,56,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,56,0,0,0,0,0
"B1034",2011.2,59,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,59,0,0,0
"B1036",2011.2,50,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,50,0,0,0,0
"B1036",2011.2,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B1036",2011.2,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B1036",2012.1,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1036",2012.1,0,1411170,1,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B1036",2012.1,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10443",2010.1,78,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,78,0,0,0,0,0,0,0,0,0
"B10443",2010.1,83,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,83,0
"B10443",2010.1,95,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,95,0,0,0,0
"B10443",2010.2,76,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,76,0,0,0,0,0,0,0
"B10443",2010.2,79,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",79,0,0,0,0,0,0,0,0,0,0
"B10443",2010.2,85,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,85
"B10443",2010.2,89,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,89,0,0,0,0,0,0,0,0
"B10443",2011.1,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B10443",2011.1,77,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,77,0,0
"B10443",2011.1,79,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,79,0,0,0
"B10443",2011.2,73,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,73,0,0,0,0,0,0
"B10447",2005.1,88,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,88,0,0,0,0,0,0,0,0,0
"B10447",2005.1,94,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,94,0,0,0,0
"B10447",2005.1,94,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,94,0
"B10447",2005.2,81,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,81,0,0,0,0,0,0,0
"B10447",2005.2,84,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,84,0,0,0,0,0,0,0,0
"B10447",2005.2,85,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",85,0,0,0,0,0,0,0,0,0,0
"B10447",2005.2,96,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,96
"B10447",2006.1,73,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,73,0,0,0,0,0
"B10447",2006.1,88,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,88,0,0,0
"B10447",2006.1,97,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,97,0,0
"B10447",2006.1,100,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,100,0,0,0,0,0,0
"B10451",2010.2,52,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,52,0,0,0,0
"B10451",2010.2,78,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,78,0,0,0,0,0,0,0,0,0
"B10451",2010.2,78,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,78,0
"B10451",2011.1,55,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,55,0,0,0,0,0,0,0
"B10451",2011.1,78,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,78
"B10451",2011.1,80,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,80,0,0,0,0,0,0,0,0
"B10451",2011.2,38,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,38,0,0,0,0,0
"B10451",2011.2,39,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",39,0,0,0,0,0,0,0,0,0,0
"B10451",2011.2,42,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,0,0,0,42,0,0
"B10451",2011.2,52,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,52,0,0,0
"B10451",2012.1,27,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",27,0,0,0,0,0,0,0,0,0,0
"B10451",2012.1,51,1411179,1,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,51,0,0
"B10451",2012.1,64,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,64,0,0,0,0,0
"B10454",2012.2,54,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,54,0,0,0,0
"B10454",2012.2,77,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,77,0,0,0,0,0,0,0,0,0
"B10454",2012.2,77,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,77,0
"B10454",2013.1,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10454",2013.1,25,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,25
"B10454",2013.1,50,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,50,0,0,0,0,0,0,0
"B10454",2013.2,0,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10454",2013.2,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10454",2013.2,0,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10454",2013.2,31,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,31
"B10456",2013.2,72,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,72,0,0,0,0
"B10456",2013.2,88,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,88,0,0,0,0,0,0,0,0,0
"B10456",2013.2,89,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,89,0
"B10456",2014.1,61,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,61,0,0,0,0,0,0,0
"B10456",2014.1,68,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",68,0,0,0,0,0,0,0,0,0,0
"B10456",2014.1,71,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,71,0,0,0,0,0,0,0,0
"B10456",2014.1,75,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,75
"B10504",2009.1,53,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,53,0,0,0,0,0,0,0,0,0
"B10504",2009.1,76,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,76,0,0,0,0
"B10504",2009.1,79,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,79,0
"B10504",2009.2,50,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,50
"B10504",2009.2,63,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",63,0,0,0,0,0,0,0,0,0,0
"B10504",2009.2,63,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,63,0,0,0,0,0,0,0
"B10504",2009.2,77,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,77,0,0,0,0,0,0,0,0
"B10504",2010.1,67,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,67,0,0,0,0,0
"B10504",2010.1,70,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,70,0,0,0,0,0,0
"B10504",2010.1,71,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,71,0,0,0
"B10504",2010.1,82,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,82,0,0
"B10512",2013.1,38,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,38,0,0,0,0
"B10512",2013.1,64,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,64,0,0,0,0,0,0,0,0,0
"B10512",2013.1,64,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,64,0
"B10512",2013.2,0,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10512",2013.2,41,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,41,0,0,0
"B10512",2013.2,63,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,63,0,0,0,0
"B10512",2014.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10512",2014.1,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10512",2014.1,0,1411170,1,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10512",2014.1,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10565",2011.1,33,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,33,0
"B10565",2011.1,37,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,37,0,0,0,0,0,0,0,0,0
"B10565",2011.1,73,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,73,0,0,0,0
"B10565",2012.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10565",2012.1,0,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B10578",2013.2,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B10578",2013.2,70,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,70,0
"B10578",2014.1,64,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",64,0,0,0,0,0,0,0,0,0,0
"B10578",2014.1,70,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,70,0,0,0,0,0,0,0,0
"B10578",2014.1,77,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,77
"B10578",2014.1,78,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,78,0,0,0,0,0,0,0
"B10638",2010.1,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B10638",2010.1,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B10638",2010.1,87,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,87,0,0,0,0
"B10638",2010.2,75,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,75,0,0,0,0,0,0,0
"B10638",2010.2,80,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,80
"B10638",2010.2,81,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,81,0,0,0,0,0,0,0,0
"B10638",2010.2,82,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",82,0,0,0,0,0,0,0,0,0,0
"B10638",2011.1,54,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,54,0,0,0,0,0
"B10638",2011.1,72,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,72,0,0
"B10638",2011.1,73,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,73,0,0,0
"B10638",2011.2,74,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,74,0,0,0,0,0,0
"B10644",2010.2,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B10644",2010.2,72,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,72,0
"B10644",2010.2,83,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,83,0,0,0,0
"B10644",2011.1,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B10644",2011.1,76,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,76,0,0,0,0,0,0,0,0
"B10644",2011.1,79,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,79,0,0,0,0,0,0,0
"B10644",2011.2,41,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Reprovado",0,0,0,0,0,0,0,41,0,0,0
"B10644",2011.2,51,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,51,0,0,0,0,0
"B10644",2011.2,52,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,52,0,0
"B10644",2011.2,65,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",65,0,0,0,0,0,0,0,0,0,0
