"Matricula","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Media_Disciplina","Periodo","Situacao"
"B691",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",0,2003.1,"Reprovado por Falta"
"B8135",1411212,0,"ORGAN. E ARQUITETURA DE COMPUTADORES II",9.8,2005.2,"Aprovado"
"B8135",1307150,0,"INGLÊS",9.8,2006.1,"Aprovado"
"B8135",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",8.4,2004.2,"Aprovado"
"B8135",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",9.6,2006.1,"Aprovado"
"B8135",1411190,0,"REDES DE COMPUTADORES",6.2,2004.1,"Aprovado"
"B8135",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",7.5,2004.2,"Aprovado"
"B8135",1114107,0,"PROBABILIDADE E ESTATISTICA",5.2,2003.1,"Aprovado"
"B8135",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",9.6,2006.1,"Aprovado"
"B8135",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",8.4,2004.2,"Aprovado"
"B8135",1411192,0,"SISTEMAS OPERACIONAIS",7.4,2004.2,"Aprovado"
"B8135",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.9,2003.2,"Aprovado"
"B8135",1305219,0,"DIREITO E CIDADANIA",9,2004.2,"Aprovado"
"B8135",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.2,2002.2,"Aprovado"
"B8135",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8.9,2003.2,"Aprovado"
"B8135",1411194,0,"BANCO DE DADOS II",7.5,2005.2,"Aprovado"
"B8135",1411255,0,"TECC(LAB DE SISTEMAS OPERACIONAIS)",10,2005.2,"Aprovado"
"B8135",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.6,2005.1,"Aprovado"
"B8135",1411264,0,"TECC(DESENVOLVIMENTO DIRIGIDO A MODELOS)",7.2,2006.1,"Aprovado"
"B8135",1411202,0,"ENGENHARIA DE SOFTWARE II",8.5,2004.1,"Aprovado"
"B8135",1114114,0,"METODOS ESTATISTICOS",7,2003.2,"Aprovado"
"B8135",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.3,2002.1,"Aprovado"
"B8135",1305020,0,"RELACOES HUMANAS",9.2,2005.2,"Aprovado"
"B8135",1411170,0,"TEORIA DOS GRAFOS",8.4,2002.2,"Aprovado"
"B8135",1305218,0,"METODOLOGIA CIENTÍFICA",9.7,2002.2,"Aprovado"
"B8135",1411173,0,"LÓGICA MATEMÁTICA",7.6,2003.2,"Aprovado"
"B8135",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",8.4,2003.1,"Aprovado"
"B8135",1305033,0,"SOCIOLOGIA INDUSTRIAL I",7.5,2006.1,"Aprovado"
"B8135",1411193,0,"BANCO DE DADOS I",6.8,2004.1,"Aprovado"
"B8135",1411177,0,"ENGENHARIA DE SOFTWARE I",8.3,2003.2,"Aprovado"
"B8135",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.6,2002.1,"Aprovado"
"B8135",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.3,2005.1,"Aprovado"
"B8135",1411168,0,"PROGRAMAÇÃO II",8.4,2002.2,"Aprovado"
"B8135",1411186,0,"PROJETO EM COMPUTAÇÃO II",9,2005.2,"Aprovado"
"B8135",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7,2003.1,"Aprovado"
"B8135",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7.8,2002.2,"Aprovado"
"B8135",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8.1,2004.2,"Aprovado"
"B8135",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",5.1,2002.1,"Aprovado"
"B8135",1411167,0,"PROGRAMAÇÃO I",7.7,2002.1,"Aprovado"
"B8135",1305220,0,"INFORMÁTICA E SOCIEDADE",9,2004.1,"Aprovado"
"B8135",1411201,0,"EMPREENDEDORISMO",8.5,2005.2,"Aprovado"
"B8135",1411176,0,"GERÊNCIA DA INFORMAÇÃO",9.2,2003.1,"Aprovado"
"B8135",1109113,0,"MATEMÁTICA DISCRETA",5.4,2002.2,"Aprovado"
"B8135",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8.1,2003.2,"Aprovado"
"B8135",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.7,2004.1,"Aprovado"
"B8135",1411189,0,"COMPILADORES",5,2005.1,"Aprovado"
"B8135",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.5,2003.1,"Aprovado"
"B8135",1411195,0,"SISTEMAS DE INFORMAÇÃO II",8.3,2004.1,"Aprovado"
"B8135",1411217,0,"PROJETO DE REDES DE COMPUTADORES",9.1,2006.1,"Aprovado"
"B8135",1411171,0,"TEORIA DA COMPUTAÇÃO",7.5,2003.1,"Aprovado"
"B8135",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2005.1,"Aprovado"
"B8135",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",9.1,2003.2,"Aprovado"
"B8135",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",9.5,2005.1,"Aprovado"
"B8135",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.83,2005.1,"Aprovado"
"B8135",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.4,2002.1,"Aprovado"
"B8135",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.2,2002.1,"Aprovado"
"B22765",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.9,2003.2,"Aprovado"
"B22765",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",8,2005.1,"Aprovado"
"B22765",1114107,0,"PROBABILIDADE E ESTATISTICA",3.7,2003.1,"Reprovado"
"B22765",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",0,2006.2,"Reprovado por Falta"
"B22765",1411170,0,"TEORIA DOS GRAFOS",7.8,2002.2,"Aprovado"
"B22765",1411177,0,"ENGENHARIA DE SOFTWARE I",7.5,2004.2,"Aprovado"
"B22765",1305218,0,"METODOLOGIA CIENTÍFICA",7.3,2002.2,"Aprovado"
"B22765",1411168,0,"PROGRAMAÇÃO II",5.2,2002.2,"Aprovado"
"B22765",1301014,0,"ADMINISTRAÇÃO",9,2005.2,"Aprovado"
"B22765",1411210,0,"MARKETING PARA INFORMÁTICA",8.4,2004.2,"Aprovado"
"B22765",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7,2002.1,"Aprovado"
"B22765",1411194,0,"BANCO DE DADOS II",5.7,2004.2,"Aprovado"
"B22765",1411171,0,"TEORIA DA COMPUTAÇÃO",6.8,2003.1,"Aprovado"
"B22765",1411167,0,"PROGRAMAÇÃO I",7,2002.1,"Aprovado"
"B22765",1411176,0,"GERÊNCIA DA INFORMAÇÃO",6.7,2003.1,"Aprovado"
"B22765",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.3,2004.2,"Aprovado"
"B22765",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",8.3,2005.2,"Aprovado"
"B22765",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.5,2002.2,"Aprovado"
"B22765",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.3,2002.1,"Aprovado"
"B22765",1411173,0,"LÓGICA MATEMÁTICA",7.5,2003.2,"Aprovado"
"B22765",1305033,0,"SOCIOLOGIA INDUSTRIAL I",8,2006.2,"Aprovado"
"B22765",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",6.4,2005.1,"Aprovado"
"B22765",1109113,0,"MATEMÁTICA DISCRETA",6,2002.2,"Aprovado"
"B22765",1114114,0,"METODOS ESTATISTICOS",5.1,2004.1,"Aprovado"
"B22765",1411185,0,"PROJETO EM COMPUTAÇÃO I",9,2005.2,"Aprovado"
"B22765",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.5,2003.1,"Aprovado"
"B22765",1301078,0,"GESTAO DA QUALIDADE",8,2006.2,"Aprovado"
"B22765",1411195,0,"SISTEMAS DE INFORMAÇÃO II",7.1,2004.1,"Aprovado"
"B22765",1411190,0,"REDES DE COMPUTADORES",5,2004.1,"Aprovado"
"B22765",1305020,0,"RELACOES HUMANAS",7.5,2004.2,"Aprovado"
"B22765",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",3.4,2004.1,"Reprovado"
"B22765",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",8.5,2005.1,"Aprovado"
"B22765",1114107,0,"PROBABILIDADE E ESTATISTICA",8,2003.2,"Aprovado"
"B22765",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.5,2003.2,"Aprovado"
"B22765",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7,2007.1,"Aprovado"
"B22765",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7,2007.1,"Aprovado"
"B22765",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",9.5,2005.2,"Aprovado"
"B22765",1411236,0,"TECC (SISTEMAS DE APOIO A DECISÃO)",8.2,2006.2,"Aprovado"
"B22765",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",5.4,2002.2,"Aprovado"
"B22765",1411201,0,"EMPREENDEDORISMO",7.5,2006.1,"Aprovado"
"B22765",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",6.3,2004.2,"Aprovado"
"B22765",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.1,2003.1,"Aprovado"
"B22765",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5,2003.1,"Aprovado"
"B22765",1411193,0,"BANCO DE DADOS I",5.9,2004.1,"Aprovado"
"B22765",1411192,0,"SISTEMAS OPERACIONAIS",7.1,2005.1,"Aprovado"
"B22765",1411186,0,"PROJETO EM COMPUTAÇÃO II",8.6,2006.1,"Aprovado"
"B22765",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.6,2002.1,"Aprovado"
"B22765",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",6.4,2003.2,"Aprovado"
"B22765",1411189,0,"COMPILADORES",1.4,2006.2,"Reprovado"
"B22765",1411189,0,"COMPILADORES",7.6,2007.1,"Aprovado"
"B22765",1411196,0,"INTELIGENCIA ARTIFICIAL I",7.7,2005.1,"Aprovado"
"B22765",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7,2002.1,"Aprovado"
"B22765",1305219,0,"DIREITO E CIDADANIA",9,2005.1,"Aprovado"
"B22765",1303021,0,"ECONOMIA",8.6,2006.1,"Aprovado"
"B22765",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.2,2002.1,"Aprovado"
"B22765",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",0,2006.2,"Reprovado por Falta"
"B22765",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.4,2003.2,"Aprovado"
"B22765",1411198,0,"ADM.DE SIST.GERENC.DE BANCO DE DADOS",8.4,2005.1,"Aprovado"
"B22765",1305220,0,"INFORMÁTICA E SOCIEDADE",9.5,2004.2,"Aprovado"
"B20548",1411176,0,"GERÊNCIA DA INFORMAÇÃO",8.8,2003.1,"Aprovado"
"B20548",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.6,2002.1,"Aprovado"
"B20548",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",9.3,2002.1,"Aprovado"
"B20548",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",8,2002.2,"Aprovado"
"B20548",1411167,0,"PROGRAMAÇÃO I",9,2002.1,"Aprovado"
"B20548",1305218,0,"METODOLOGIA CIENTÍFICA",9.2,2002.2,"Aprovado"
"B20548",1411170,0,"TEORIA DOS GRAFOS",8.7,2002.2,"Aprovado"
"B20548",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.6,2002.1,"Aprovado"
"B20548",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.3,2002.1,"Aprovado"
"B20548",1109113,0,"MATEMÁTICA DISCRETA",6.5,2002.2,"Aprovado"
"B20548",1411168,0,"PROGRAMAÇÃO II",8.9,2002.2,"Aprovado"
"B20548",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.7,2003.1,"Aprovado"
"B20548",1114107,0,"PROBABILIDADE E ESTATISTICA",7.5,2003.1,"Aprovado"
"B20548",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.4,2002.2,"Aprovado"
"B20548",1411171,0,"TEORIA DA COMPUTAÇÃO",7.1,2003.1,"Aprovado"
"B20548",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.7,2003.1,"Aprovado"
"B20548",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7,2003.1,"Aprovado"
"B20548",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.8,2002.1,"Aprovado"
"B11045",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",8,2005.2,"Aprovado"
"B11045",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.67,2005.1,"Aprovado"
"B11045",1305219,0,"DIREITO E CIDADANIA",8.5,2004.2,"Aprovado"
"B11045",1411167,0,"PROGRAMAÇÃO I",5.3,2002.1,"Aprovado"
"B11045",1411176,0,"GERÊNCIA DA INFORMAÇÃO",5.6,2003.1,"Aprovado"
"B11045",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",8.7,2005.1,"Aprovado"
"B11045",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",6,2004.2,"Aprovado"
"B11045",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7.1,2004.2,"Aprovado"
"B11045",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",9.4,2002.1,"Aprovado"
"B11045",1411236,0,"TECC (SISTEMAS DE APOIO A DECISÃO)",7.2,2005.2,"Aprovado"
"B11045",1411190,0,"REDES DE COMPUTADORES",7.7,2004.1,"Aprovado"
"B11045",1411171,0,"TEORIA DA COMPUTAÇÃO",5.8,2003.1,"Aprovado"
"B11045",1305220,0,"INFORMÁTICA E SOCIEDADE",9,2004.1,"Aprovado"
"B11045",1411221,0,"SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS",7.2,2004.2,"Aprovado"
"B11045",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8,2002.1,"Aprovado"
"B11045",1411189,0,"COMPILADORES",5,2005.1,"Aprovado"
"B11045",1411173,0,"LÓGICA MATEMÁTICA",7.7,2003.2,"Aprovado"
"B11045",1114107,0,"PROBABILIDADE E ESTATISTICA",7.5,2003.1,"Aprovado"
"B11045",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.2,2003.1,"Aprovado"
"B11045",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",10,2002.1,"Aprovado"
"B11045",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7.4,2003.2,"Aprovado"
"B11045",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",9.6,2006.1,"Aprovado"
"B11045",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",7.6,2004.2,"Aprovado"
"B11045",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",8.9,2003.1,"Aprovado"
"B11045",1305218,0,"METODOLOGIA CIENTÍFICA",7.3,2002.2,"Aprovado"
"B11045",1411217,0,"PROJETO DE REDES DE COMPUTADORES",8.5,2005.1,"Aprovado"
"B11045",1411265,0,"TECC(REDES AD HOC SEM FIO)",7.7,2006.1,"Aprovado"
"B11045",1114114,0,"METODOS ESTATISTICOS",8.2,2003.2,"Aprovado"
"B11045",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.9,2005.2,"Aprovado"
"B11045",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.3,2003.2,"Aprovado"
"B11045",1109113,0,"MATEMÁTICA DISCRETA",6.8,2002.2,"Aprovado"
"B11045",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.8,2003.2,"Aprovado"
"B11045",1411264,0,"TECC(DESENVOLVIMENTO DIRIGIDO A MODELOS)",6.7,2006.1,"Aprovado"
"B11045",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.1,2002.1,"Aprovado"
"B11045",1411192,0,"SISTEMAS OPERACIONAIS",5.1,2005.2,"Aprovado"
"B11045",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",8.3,2002.2,"Aprovado"
"B11045",1411194,0,"BANCO DE DADOS II",7.6,2005.1,"Aprovado"
"B11045",1411168,0,"PROGRAMAÇÃO II",7.1,2002.2,"Aprovado"
"B11045",1301014,0,"ADMINISTRAÇÃO",9.6,2006.1,"Aprovado"
"B11045",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5,2003.1,"Aprovado"
"B11045",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.8,2003.2,"Aprovado"
"B11045",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7.1,2004.2,"Aprovado"
"B11045",1411170,0,"TEORIA DOS GRAFOS",8.3,2002.2,"Aprovado"
"B11045",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8,2002.1,"Aprovado"
"B11045",1411196,0,"INTELIGENCIA ARTIFICIAL I",8.6,2005.1,"Aprovado"
"B11045",1411195,0,"SISTEMAS DE INFORMAÇÃO II",8.2,2004.1,"Aprovado"
"B11045",1411193,0,"BANCO DE DADOS I",7.6,2004.1,"Aprovado"
"B11045",1411204,0,"GERENCIA DE REDES DE COMPUTADORES",8.4,2005.2,"Aprovado"
"B11045",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.2,2002.2,"Aprovado"
"B11045",1411177,0,"ENGENHARIA DE SOFTWARE I",7.3,2003.2,"Aprovado"
"B11045",1411186,0,"PROJETO EM COMPUTAÇÃO II",7,2006.1,"Aprovado"
"B11045",1411198,0,"ADM.DE SIST.GERENC.DE BANCO DE DADOS",8.4,2006.1,"Aprovado"
"B18334",1301078,0,"GESTAO DA QUALIDADE",9.4,2005.2,"Aprovado"
"B18334",1114107,0,"PROBABILIDADE E ESTATISTICA",7.2,2003.2,"Aprovado"
"B18334",1411184,0,"LAB.DE INTERCON.DE REDES DE COMPUTADORES",7,2004.2,"Aprovado"
"B18334",1411194,0,"BANCO DE DADOS II",5,2004.2,"Aprovado"
"B18334",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",8.1,2005.2,"Aprovado"
"B18334",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.8,2003.2,"Aprovado"
"B18334",1411191,0,"INTERCONEXÃO DE REDES DE COMPUTADORES",7,2004.2,"Aprovado"
"B18334",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",9.4,2003.2,"Aprovado"
"B18334",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9,2002.2,"Aprovado"
"B18334",1305218,0,"METODOLOGIA CIENTÍFICA",7.4,2002.2,"Aprovado"
"B18334",1411193,0,"BANCO DE DADOS I",7.1,2004.1,"Aprovado"
"B18334",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7,2003.1,"Aprovado"
"B18334",1411171,0,"TEORIA DA COMPUTAÇÃO",5.6,2003.1,"Aprovado"
"B18334",1305220,0,"INFORMÁTICA E SOCIEDADE",9.4,2004.2,"Aprovado"
"B18334",1114107,0,"PROBABILIDADE E ESTATISTICA",4.5,2003.1,"Reprovado"
"B18334",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",5.8,2004.2,"Aprovado"
"B18334",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7,2003.2,"Aprovado"
"B18334",1411210,0,"MARKETING PARA INFORMÁTICA",8.8,2006.1,"Aprovado"
"B18334",1411192,0,"SISTEMAS OPERACIONAIS",6.7,2005.1,"Aprovado"
"B18334",1411190,0,"REDES DE COMPUTADORES",7.6,2004.1,"Aprovado"
"B18334",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",9.4,2005.1,"Aprovado"
"B18334",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",7.83,2005.1,"Aprovado"
"B18334",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5.9,2003.1,"Aprovado"
"B18334",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8.3,2003.2,"Aprovado"
"B18334",1114114,0,"METODOS ESTATISTICOS",7,2004.1,"Aprovado"
"B18334",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",7.8,2004.2,"Aprovado"
"B18334",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.9,2003.1,"Aprovado"
"B18334",1411222,0,"SISTEMAS DISTRIBUIDOS",8.8,2005.2,"Aprovado"
"B18334",1411203,0,"ESTÁGIO INTEGRADO",9,2006.1,"Aprovado"
"B18334",1305219,0,"DIREITO E CIDADANIA",9,2004.2,"Aprovado"
"B18334",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",8.2,2002.1,"Aprovado"
"B18334",1411265,0,"TECC(REDES AD HOC SEM FIO)",0,2006.1,"Reprovado por Falta"
"B18334",1109113,0,"MATEMÁTICA DISCRETA",6.8,2002.2,"Aprovado"
"B18334",1411201,0,"EMPREENDEDORISMO",8,2005.1,"Aprovado"
"B18334",1411256,0,"TEC(PRINCIPIOS DE ADMIN FINANCEIRA)",7.8,2005.1,"Aprovado"
"B18334",1411186,0,"PROJETO EM COMPUTAÇÃO II",9,2005.2,"Aprovado"
"B18334",1411170,0,"TEORIA DOS GRAFOS",8.6,2002.2,"Aprovado"
"B18334",1411167,0,"PROGRAMAÇÃO I",8.7,2002.1,"Aprovado"
"B18334",1411177,0,"ENGENHARIA DE SOFTWARE I",7.7,2004.1,"Aprovado"
"B18334",1411173,0,"LÓGICA MATEMÁTICA",8.1,2003.2,"Aprovado"
"B18334",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.1,2002.1,"Aprovado"
"B18334",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.4,2002.1,"Aprovado"
"B18334",1411189,0,"COMPILADORES",7,2004.1,"Aprovado"
"B18334",1411168,0,"PROGRAMAÇÃO II",7.1,2002.2,"Aprovado"
"B18334",1411195,0,"SISTEMAS DE INFORMAÇÃO II",8.2,2004.1,"Aprovado"
"B18334",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.6,2005.1,"Aprovado"
"B18334",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",8.3,2005.2,"Aprovado"
"B18334",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.8,2002.1,"Aprovado"
"B18334",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.1,2002.1,"Aprovado"
"B18334",1411196,0,"INTELIGENCIA ARTIFICIAL I",7.7,2005.2,"Aprovado"
"B18334",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.8,2003.1,"Aprovado"
"B18334",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7.2,2002.2,"Aprovado"
"B18334",1305033,0,"SOCIOLOGIA INDUSTRIAL I",9.2,2006.1,"Aprovado"
"B8856",1411195,0,"SISTEMAS DE INFORMAÇÃO II",8.7,2004.1,"Aprovado"
"B8856",1411238,0,"SEMINÁRIOS (EDUCAÇÃO AMBIENTAL)",9,2005.1,"Aprovado"
"B8856",1411196,0,"INTELIGENCIA ARTIFICIAL I",9,2005.1,"Aprovado"
"B8856",1411186,0,"PROJETO EM COMPUTAÇÃO II",9,2005.2,"Aprovado"
"B8856",1411185,0,"PROJETO EM COMPUTAÇÃO I",8.6,2005.1,"Aprovado"
"B8856",1411170,0,"TEORIA DOS GRAFOS",8.6,2002.2,"Aprovado"
"B8856",1411264,0,"TECC(DESENVOLVIMENTO DIRIGIDO A MODELOS)",7,2006.1,"Aprovado"
"B8856",1114114,0,"METODOS ESTATISTICOS",7.3,2003.2,"Aprovado"
"B8856",1411177,0,"ENGENHARIA DE SOFTWARE I",7,2003.2,"Aprovado"
"B8856",1411173,0,"LÓGICA MATEMÁTICA",8.7,2003.2,"Aprovado"
"B8856",1305218,0,"METODOLOGIA CIENTÍFICA",7.3,2002.2,"Aprovado"
"B8856",1411203,0,"ESTÁGIO INTEGRADO",9.5,2006.1,"Aprovado"
"B8856",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.7,2003.2,"Aprovado"
"B8856",1411189,0,"COMPILADORES",7.1,2005.2,"Aprovado"
"B8856",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.8,2002.1,"Aprovado"
"B8856",1411167,0,"PROGRAMAÇÃO I",7,2002.1,"Aprovado"
"B8856",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",8.5,2002.1,"Aprovado"
"B8856",1411192,0,"SISTEMAS OPERACIONAIS",7.5,2004.2,"Aprovado"
"B8856",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.8,2003.2,"Aprovado"
"B8856",1411188,0,"MÉTODOS E SOFTWARE NUMÉRICOS",8.8,2005.2,"Aprovado"
"B8856",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.8,2003.1,"Aprovado"
"B8856",1411187,0,"ANÁLISE E TÉCNICA DE ALGORITMOS",7.2,2004.1,"Aprovado"
"B8856",1411197,0,"AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS",8.1,2005.1,"Aprovado"
"B8856",1411176,0,"GERÊNCIA DA INFORMAÇÃO",5.8,2003.1,"Aprovado"
"B8856",1305220,0,"INFORMÁTICA E SOCIEDADE",9,2004.1,"Aprovado"
"B8856",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.3,2003.1,"Aprovado"
"B8856",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8.2,2003.2,"Aprovado"
"B8856",1411212,0,"ORGAN. E ARQUITETURA DE COMPUTADORES II",9.7,2005.2,"Aprovado"
"B8856",1411194,0,"BANCO DE DADOS II",9,2005.2,"Aprovado"
"B8856",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",8.5,2003.2,"Aprovado"
"B8856",1411244,0,"TECC(ECONOMIA DE TECNOLOGIA DA INFORMAÇÃ",7.3,2004.2,"Aprovado"
"B8856",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.1,2002.1,"Aprovado"
"B8856",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.6,2003.1,"Aprovado"
"B8856",1411183,0,"LABORATÓRIO DE ENGENHARIA DE SOFTWARE",8.1,2004.2,"Aprovado"
"B8856",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",9,2002.1,"Aprovado"
"B8856",1411235,0,"TECC(DESENV.DE APLIC.CORPORAT.AVANÇADAS)",9.6,2005.1,"Aprovado"
"B8856",1411262,0,"TECC (ARQUITETURA DE SIST. EMBUTIDOS)",7,2006.1,"Aprovado"
"B8856",1411265,0,"TECC(REDES AD HOC SEM FIO)",8.9,2006.1,"Aprovado"
"B8856",1411190,0,"REDES DE COMPUTADORES",8.1,2004.1,"Aprovado"
